bvid,title,description,owner_mid,owner_name,published_at,view,like,coin,favorite,share,reply,danmaku,source_url,source_type,metric_precision,collected_at,age_days,content_type,explicit_operator,publication_year,views_per_day,weighted_interactions,weighted_engagement_rate,intent_rate,discussion_rate,archive_reach_score,archive_momentum_score,archive_engagement_score,archive_content_score,operator,association_type,association_weight,days_from_anchor,window_before_days,window_after_days
BV1Q3LozKE8E,一分（多）钟看泰拉#2,"一分（多）钟看泰拉#2

一瓶瘤奶的时间了解一个泰拉知识，关注我的频道，大地的秘密等你来揭开。",161775300,明日方舟,2025-04-27T02:00:00+00:00,1681400,89381,12680,16768,7594,3705,1656,https://www.bilibili.com/video/BV1Q3LozKE8E,official_public_aggregate,exact_api,2026-09-02T18:57:30.589921+08:00,495.7209433187616,other_official,,2025,3391.8276454961388,177444.5,0.10553378137266564,0.03200309266087784,0.0031884144165576305,52.64116575591985,75.77413479052824,5.2823315118397085,45.373406193078324,新约能天使,campaign_window,0.9285,-2.0008,14,14
BV1DGLozvEqX,《明日方舟》特别映像【罗德岛：明日】,"《明日方舟》特别映像【罗德岛：明日】

即使躯壳破碎，罗德岛也依然会存续下去。",161775300,明日方舟,2025-04-27T01:00:00+00:00,1150986,68293,12701,16431,4475,3911,1671,https://www.bilibili.com/video/BV1DGLozvEqX,official_public_aggregate,exact_api,2026-09-02T18:57:42.230695+08:00,495.76260998542824,animation_brand,,2025,2321.647451456314,146684.0,0.12744203665379075,0.043474030092459856,0.004849754905793815,30.601092896174865,64.84517304189436,12.750455373406194,35.51912568306011,新约能天使,campaign_window,0.9271,-2.0424,14,14
BV1pWLRzJECK,明日方舟 x Ave Mujica 联动前瞻预告,明日方舟 x Ave Mujica 联动sidestory筹备中🌙,161775300,明日方舟,2025-04-26T13:30:00+00:00,5501993,180728,31613,25201,120820,54527,61674,https://www.bilibili.com/video/BV1pWLRzJECK,official_public_aggregate,exact_api,2026-09-02T18:57:30.589921+08:00,496.2417766520949,other_official,,2025,11087.323274391176,769443.5,0.1398481423004355,0.03686573210834692,0.021119801497384676,96.53916211293262,92.71402550091075,21.129326047358834,72.76867030965393,新约能天使,campaign_window,0.9099,-2.5216,14,14
BV145LRzxEfK,《明日方舟》迷你剧《U探泰拉》定档PV,"开播啦————来跟随最专业、最宠粉的主播打卡泰拉大地吧！直播事故？才没有这回事呢！
《明日方舟》衍生迷你剧《U探泰拉》正式PV上线。
动画将于2025年5月16日（周五）20:00正式上线，敬请锁定追番！
更多情报内容，欢迎博士们持续关注官方自媒体账号。

各位博士别忘了4月28日20：00点击追番哦~",161775300,明日方舟,2025-04-26T13:15:00+00:00,383120,36130,5195,3984,1277,973,296,https://www.bilibili.com/video/BV145LRzxEfK,official_public_aggregate,exact_api,2026-09-02T18:57:04.096719+08:00,496.2521933187616,other_pv,,2025,772.0268145070091,59926.5,0.15641704948841095,0.03769054082271873,0.003312278137398204,1.8214936247723135,17.66848816029144,30.965391621129324,15.318761384335154,新约能天使,campaign_window,0.9096,-2.532,14,14
BV1rtLRz2Evr,主线动画《明日方舟：焰烬曙明》定档PV,"主线动画《明日方舟：焰烬曙明》定档PV

我绝不会，再让你伤害这片大地上的任何人。
主线动画《明日方舟：焰烬曙明》将于2025年7月4日22:30正式上线。

更多情报公开请持续关注官方自媒体账号。",161775300,明日方舟,2025-04-26T13:10:00+00:00,524076,41606,8537,6449,4621,1611,776,https://www.bilibili.com/video/BV1rtLRz2Evr,official_public_aggregate,exact_api,2026-09-02T18:57:46.935424+08:00,496.25566554098384,animation_brand,,2025,1056.0604873471586,88245.5,0.16838302078324519,0.049717979834985764,0.004554682908585778,4.553734061930783,30.05464480874317,40.43715846994536,22.96903460837887,新约能天使,campaign_window,0.9094,-2.5355,14,14
BV1mdLnz8Ez7,《明日方舟》× 名创优品「绒梦畅想会」合作宣传PV,"《明日方舟》× 名创优品「绒梦畅想会」合作宣传PV

软绒入梦，暖趣相逢。
明日方舟携手@MINISO名创优品  ，邀博士共享治愈时光。

更多活动详情，请关注名创优品官方自媒体账号。",161775300,明日方舟,2025-04-26T13:05:00+00:00,1478482,69783,6084,11182,11404,2893,981,https://www.bilibili.com/video/BV1mdLnz8Ez7,official_public_aggregate,exact_api,2026-09-02T18:57:16.582302+08:00,496.259137763206,other_pv,,2025,2979.253957244953,143357.0,0.09696228969984078,0.026954673780269223,0.002620255099487177,44.44444444444444,71.58469945355192,3.278688524590164,40.2367941712204,新约能天使,campaign_window,0.9093,-2.5389,14,14
BV1X4LdzKEzg,《明日方舟》「争锋频道：青草城」宣传PV,"《明日方舟》「争锋频道：青草城」宣传PV

「争锋频道：青草城」限时活动开启
关卡开放时间：04月26日 21:30 - 05月12日 03:59
解锁条件：通关主线1-10
活动说明：活动期间，玩家可通过参与活动关卡、完成每日活跃获取【争锋大礼花】，提升【青草计划】等级获取相应活动奖励
 
【青草计划】开放时间：04月26日 21:30 - 05月15日 03:59
【青草计划】主要奖励：活动家具、活动头像、模组养成材料、高级养成素材、作战记录、龙门币等
 
◆详细活动玩法介绍请关注后续官方自媒体相关内",161775300,明日方舟,2025-04-26T12:20:00+00:00,1208817,56338,9263,10605,6706,3770,883,https://www.bilibili.com/video/BV1X4LdzKEzg,official_public_aggregate,exact_api,2026-09-02T18:57:30.589921+08:00,496.290387763206,other_pv,,2025,2435.7050424614717,122288.5,0.1011637824418419,0.0307565164950526,0.003849217871687774,32.78688524590164,66.66666666666666,4.371584699453552,34.42622950819671,新约能天使,campaign_window,0.9082,-2.5702,14,14
BV15HLdz6E99,《明日方舟》六周年庆典活动宣传PV,"《明日方舟》六周年庆典即将开启

“若祈祷无用，那我们因何祈祷？”

————————————
详细活动内容敬请关注《明日方舟》官网及游戏内相关公告。",161775300,明日方舟,2025-04-26T11:50:00+00:00,5082330,161885,89180,58523,58244,15585,34629,https://www.bilibili.com/video/BV15HLdz6E99,official_public_aggregate,exact_api,2026-09-02T18:57:54.799963+08:00,496.3112210965394,event_pv,,2025,10240.207724441952,672715.0,0.13236350256673612,0.052037156186237415,0.009880114042181441,95.44626593806922,91.2568306010929,16.57559198542805,70.52823315118397,新约能天使,campaign_window,0.9075,-2.591,14,14
BV1gYLdzAEYW,《明日方舟》SideStory「众生行记」活动先导PV,"《明日方舟》SideStory「众生行记」活动先导PV

灾异当头
任何人都会渴望秩序
拉特兰的秩序

————————————
详细活动内容敬请关注《明日方舟》官网及游戏内相关公告。",161775300,明日方舟,2025-04-26T11:45:00+00:00,2283518,112332,43971,40348,31590,6233,15246,https://www.bilibili.com/video/BV1gYLdzAEYW,official_public_aggregate,exact_api,2026-09-02T18:57:54.799963+08:00,496.3146933187616,event_pv,,2025,4600.947807389201,392712.5,0.17197696711827978,0.06842818843556302,0.00940610058690144,71.22040072859745,82.33151183970855,42.98724954462659,66.08378870673953,新约能天使,campaign_window,0.9073,-2.5945,14,14
BV14cZABaEPi,《明日方舟》矢量突破#2「巫术之夜」宣传PV,矢量突破#2「巫术之夜」限时活动即将开启。,161775300,明日方舟,2026-02-19T03:00:00+00:00,1223149,64342,7325,6395,15598,11798,3262,https://www.bilibili.com/video/BV14cZABaEPi,official_public_aggregate,exact_api,2026-09-02T18:52:59.104799+08:00,197.67927665209493,other_pv,,2026,6187.54287609357,157904.0,0.12909629162105352,0.02919758753839475,0.01231248196254095,34.06193078324226,87.7959927140255,14.754098360655737,44.38979963570127,望,campaign_window,0.6429,9.9975,14,14
BV1nMcJzkEKm,《明日方舟》EP - 花街迎春,"2月17日 花街迎春 正式上架各音乐平台

【专辑介绍】
年桔清新，桃花明艳。来年丰饶绚烂，尽在枝蕊摇曳间。

【歌曲列表】
花街迎春
花街迎春 (Instrumental)",161775300,明日方舟,2026-02-17T03:00:00+00:00,426459,59458,15280,12498,6544,5729,3769,https://www.bilibili.com/video/BV1nMcJzkEKm,official_public_aggregate,exact_api,2026-09-02T18:55:47.413857+08:00,199.67927665209493,music_ep,,2026,2135.719876144322,145124.0,0.34030000539325,0.10978781078603102,0.022271777591749736,2.914389799635701,61.74863387978142,97.81420765027322,49.03460837887067,望,campaign_window,0.7144,7.9975,14,14
BV1WrcMznEDc,《明日方舟》EP - 无名策,"2 月 9 日 无名策 正式上架各音乐平台

【专辑介绍】
举世为枰，生死一念。
【歌曲列表】
无名策
无名策 (Instrumental)",161775300,明日方舟,2026-02-09T10:00:00+00:00,2170546,142136,78382,60127,26192,16446,12463,https://www.bilibili.com/video/BV1WrcMznEDc,official_public_aggregate,exact_api,2026-09-02T18:57:29.059707+08:00,207.38760998542827,music_ep,,2026,10466.131511677624,528630.5,0.24354724571605485,0.10358131087753956,0.013318768641622892,68.30601092896174,91.80327868852459,88.52459016393442,81.4207650273224,望,campaign_window,0.9897,0.2892,14,14
BV1zhcTzuEai,《明日方舟》限定干员「望」前瞻PV,"棋盘上未完的胜负与恩怨，终究需要棋手自己落下黑色的句点。
舍小取大......落子无悔。",161775300,明日方舟,2026-02-09T03:03:33+00:00,1284705,76900,23940,16484,11655,9243,8541,https://www.bilibili.com/video/BV1zhcTzuEai,official_public_aggregate,exact_api,2026-09-02T18:55:03.290808+08:00,207.67681137431714,operator_pv,望,2026,6186.078221725222,210848.0,0.1641217244425763,0.053368672185443354,0.013842866650320501,36.79417122040073,87.61384335154827,35.88342440801457,51.766848816029146,望,direct_operator,1.0,0.0,14,14
BV1N7QNYtEuo,《明日方舟》「促融共竞#1」宣传PV,《明日方舟》「促融共竞#1」宣传PV,161775300,明日方舟,2025-03-17T03:00:00+00:00,1180239,89965,18440,11186,38281,12388,13459,https://www.bilibili.com/video/BV1N7QNYtEuo,official_public_aggregate,exact_api,2026-09-02T18:57:04.878634+08:00,536.6792766520949,other_pv,,2025,2199.151432420775,289371.5,0.24518042532063422,0.06701439284755037,0.021899801650343702,31.51183970856102,62.841530054644814,88.70673952641167,58.069216757741344,死芒,campaign_window,0.5458,12.7188,14,14
BV1X49CYQEZt,《明日方舟》EP - Final Embrace,"3 月 7 日 Final Embrace 正式上架塞壬唱片官网，QQ音乐及网易云音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/125053

【专辑介绍】
来吧，来吧，骨骸溺于静谧，灵魂坠入永夜。
不再畏惧深渊，你终将于永恒再度睁眼。

【歌曲列表】
Final Embrace
Final Embrace (Instrumental)",161775300,明日方舟,2025-03-07T02:58:22+00:00,951109,52743,17074,17055,4810,28249,4185,https://www.bilibili.com/video/BV1X49CYQEZt,official_public_aggregate,exact_api,2026-09-02T18:57:06.422974+08:00,546.6804109113542,music_ep,,2025,1739.7897949451585,179897.0,0.18914446188607195,0.05887232693623969,0.03410124391631243,22.22222222222222,52.82331511839708,57.377049180327866,41.94899817850637,死芒,campaign_window,0.9029,2.7176,14,14
BV1Zj9nYcEvM,《明日方舟》干员「死芒」技能展示PV,"《明日方舟》干员「死芒」技能展示PV
 “人们哀悼死亡，而死亡从不哀悼。”

————————————
《明日方舟》SideStory「挽歌燃烧殆尽」活动即将开启
更多活动详情内容详见官方自媒体账号。",161775300,明日方舟,2025-03-04T09:45:00+00:00,1863127,86244,13258,7604,42821,47067,14210,https://www.bilibili.com/video/BV1Zj9nYcEvM,official_public_aggregate,exact_api,2026-09-02T18:57:04.878634+08:00,549.3980266520949,operator_pv,死芒,2025,3391.21531133533,334136.5,0.17934177326612732,0.03826201863855765,0.03288933067901437,58.46994535519126,75.591985428051,48.998178506375226,60.76502732240438,死芒,direct_operator,1.0,0.0,14,14
BV1rR93YVEnU,《明日方舟》SideStory「挽歌燃烧殆尽」活动宣传PV,"《明日方舟》SideStory「挽歌燃烧殆尽」活动即将开启

苦啤酒，一杯、两杯、三杯，浇熄彷徨，助燃拼凑故事的欲望。于是——
“红龙回到王城，挫败阴谋作乱者，击溃与自己有着相似面庞的仇敌，皆大欢喜。”
......不，故事不该这样讲述。

————————————
更多活动详情内容详见游戏内公告及官方自媒体账号。",161775300,明日方舟,2025-03-01T03:00:00+00:00,2638523,115107,31761,14986,45361,10488,22215,https://www.bilibili.com/video/BV1rR93YVEnU,official_public_aggregate,exact_api,2026-09-02T18:57:30.589921+08:00,552.6792766520949,event_pv,,2025,4774.058140886145,371523.5,0.14080737594479942,0.04058861719227007,0.012394434310407754,78.68852459016394,83.24225865209472,21.67577413479053,62.95081967213115,死芒,campaign_window,0.8828,-3.2812,14,14
BV1GiEg6PE3v,《明日方舟》EP - 夏日远去之后,"6 月 8 日 夏日远去之后 正式上架各音乐平台

【专辑介绍】
脚步与喧哗一同远去，昨日的炽热在心间珍藏。
晴云之下，夏虫鸣唱。轻风吹过，翻开下一页天空。

【歌曲列表】
夏日远去之后
夏日远去之后 (Instrumental)",161775300,明日方舟,2026-06-08T09:00:00+00:00,1146145,134087,54438,41291,24619,13284,9349,https://www.bilibili.com/video/BV1GiEg6PE3v,official_public_aggregate,exact_api,2026-09-02T18:57:32.158721+08:00,88.4292766520949,music_ep,,2026,12961.148653395072,424002.5,0.36993792233966905,0.14102840391049998,0.019747065161912325,30.2367941712204,93.80692167577413,98.72495446265937,69.85428051001821,焰狐龙梓兰,campaign_window,0.6339,10.25,14,14
BV145V46REGz,《明日方舟》干员「焰狐龙梓兰」技能展示PV,"《明日方舟》干员「焰狐龙梓兰」技能展示PV

————————————
【明日方舟 × 怪物猎人】SideStory「泡影苍霆」限时活动即将开启

更多活动详情内容详见游戏内公告。",161775300,明日方舟,2026-05-29T03:00:00+00:00,1977437,100286,16172,9840,65262,23115,21212,https://www.bilibili.com/video/BV145V46REGz,official_public_aggregate,exact_api,2026-09-02T18:53:00.696764+08:00,98.6792766520949,operator_pv,焰狐龙梓兰,2026,20039.030149883252,393374.5,0.19893149566838286,0.05113386671737203,0.0224163905095333,62.295081967213115,95.99271402550092,66.66666666666666,73.71584699453553,焰狐龙梓兰,direct_operator,1.0,0.0,14,14
BV1t2Vw6dEiE,【明日方舟×怪物猎人】SideStory「泡影苍霆」活动宣传PV,"【明日方舟×怪物猎人】SideStory「泡影苍霆」限时活动即将开启

泡影易碎，苍霆难驯；浮生若寄，猎魂长存。

———————————— 
详细活动内容敬请关注《明日方舟》游戏内相关公告。",161775300,明日方舟,2026-05-26T03:00:00+00:00,2917337,122797,36444,17247,89490,23712,15383,https://www.bilibili.com/video/BV1t2Vw6dEiE,official_public_aggregate,exact_api,2026-09-02T18:56:17.217590+08:00,101.6792766520949,event_pv,,2026,28691.55934283384,541908.5,0.18575450830671944,0.05499124715451112,0.01340092008568088,83.97085610200364,97.0856102003643,53.916211293260474,78.88888888888889,焰狐龙梓兰,campaign_window,0.8929,-3.0,14,14
BV1pSGW6gE8f,【明日方舟×怪物猎人】SideStory「泡影苍霆」先导预告,"神秘陌生的国度，迷雾重重的异兽。
未知已经逼近，狩猎正待开启。",161775300,明日方舟,2026-05-25T03:00:00+00:00,1694608,101227,17634,9752,61887,14532,3774,https://www.bilibili.com/video/BV1pSGW6gE8f,official_public_aggregate,exact_api,2026-09-02T18:54:18.034219+08:00,102.6792766520949,event_pv,,2026,16503.8949947202,365345.0,0.2155926326324436,0.05843534315900786,0.010802498276887635,53.551912568306015,95.08196721311475,77.77777777777779,73.27868852459017,焰狐龙梓兰,campaign_window,0.8571,-4.0,14,14
BV1H8W6ztEwp,《明日方舟》EP - Paper Boat,"10 月 17 日 Paper Boat 正式上架各音乐平台

【专辑介绍】
小船儿，轻轻摇，夜空为你盖被袄。
星光铺条银河路，伴你梦乡到天晓。

【歌曲列表】
Paper Boat
Paper Boat (Instrumental)",161775300,明日方舟,2025-10-17T03:00:00+00:00,852350,77714,19723,22130,7603,4325,3298,https://www.bilibili.com/video/BV1H8W6ztEwp,official_public_aggregate,exact_api,2026-09-02T18:57:06.422974+08:00,322.6792766520949,music_ep,,2025,2641.477348168793,192365.5,0.22568839091922333,0.08398662521264738,0.00894350912183962,18.94353369763206,69.03460837887067,81.78506375227687,52.82331511839708,真言,campaign_window,0.6429,10.0,14,14
BV14wWazyEBt,《明日方舟》× 三丽鸥家族「温情时光」合作宣传PV,"《明日方舟》× 三丽鸥家族「温情时光」合作宣传PV

时光煨甜，温润心间。
明日方舟再度携手HelloKitty_Sanrio官方，邀博士共赴暖意时刻。",161775300,明日方舟,2025-10-16T03:00:00+00:00,1492379,110242,22703,14350,48528,10953,12049,https://www.bilibili.com/video/BV14wWazyEBt,official_public_aggregate,exact_api,2026-09-02T18:57:16.582302+08:00,323.6792766520949,other_pv,,2025,4610.6720684626225,352386.0,0.23612366563721415,0.06696087253975029,0.015412974854242789,45.3551912568306,82.5136612021858,85.79234972677595,68.63387978142077,真言,campaign_window,0.6786,9.0,14,14
BV1ny4vzWEQs,《明日方舟》「促融共竞#2」宣传PV,《明日方舟》「促融共竞#2」宣传PV,161775300,明日方舟,2025-10-15T02:57:55+00:00,1035220,76913,12299,7944,34236,10844,12219,https://www.bilibili.com/video/BV1ny4vzWEQs,official_public_aggregate,exact_api,2026-09-02T18:57:02.539918+08:00,324.68072341135417,other_pv,,2025,3188.424582534973,242482.5,0.23423282007689186,0.06029926006066343,0.022278356291416317,25.865209471766846,73.77049180327869,85.24590163934425,58.051001821493614,真言,campaign_window,0.7143,7.9986,14,14
BV1GHx6zDE8i,《明日方舟》EP - Sealed,"10月9日 Sealed 正式上架各音乐平台

【专辑介绍】
诉说如海潮汹涌，却似光坠入黑洞，寂寂无声。
而无言者以聆听为呐喊，吞下话语的浪涛，
用沉默承接陨落的重量。

【歌曲列表】
Sealed
Sealed (Instrumental)",161775300,明日方舟,2025-10-09T03:00:15+00:00,745894,60078,19109,18077,5106,5320,3384,https://www.bilibili.com/video/BV1GHx6zDE8i,official_public_aggregate,exact_api,2026-09-02T18:57:08.768929+08:00,330.6791030409838,music_ep,,2025,2255.6429878411614,159440.0,0.2137569145213663,0.08093509265391598,0.011669218414412772,14.207650273224044,63.387978142076506,76.86703096539162,47.759562841530055,真言,campaign_window,0.9286,2.0002,14,14
BV1NUx2z4EhG,《明日方舟》干员「真言」技能展示PV,"《明日方舟》干员「真言」技能展示PV

————————————
主题曲【反常光谱】开放，限时纪念活动即将开启
更多活动详情内容详见游戏内公告。",161775300,明日方舟,2025-10-07T03:00:00+00:00,1523941,91723,11306,7059,40523,13511,13728,https://www.bilibili.com/video/BV1NUx2z4EhG,official_public_aggregate,exact_api,2026-09-02T18:53:00.696764+08:00,332.6792766520949,operator_pv,真言,2025,4580.8113307691465,277152.5,0.1818656365305481,0.0432739850164803,0.017874051554489314,46.44808743169399,82.14936247723132,51.001821493624774,58.52459016393442,真言,direct_operator,1.0,0.0,14,14
BV1XbxHzAE9H,《明日方舟》主题曲【反常光谱】开放 限时纪念活动宣传pv,"主题曲【反常光谱】开放，限时纪念活动开启

说吧，说吧。让失语者用呼号谈论，让被捆住双手的人用拳头谈论，让活在黑暗中的一切用光明谈论......
这谈论的所有，都将得到聆听。

————————————
详细活动内容敬请关注《明日方舟》游戏内相关公告。",161775300,明日方舟,2025-10-04T03:00:00+00:00,3225588,127939,37618,21984,50618,14001,497,https://www.bilibili.com/video/BV1XbxHzAE9H,official_public_aggregate,exact_api,2026-09-02T18:57:30.589921+08:00,335.6792766520949,event_pv,,2025,9609.136531067621,420247.0,0.130285392926809,0.0409860155729746,0.004494684380026215,86.88524590163934,90.52823315118397,15.664845173041893,66.6120218579235,真言,campaign_window,0.8929,-3.0,14,14
BV1ch4y1w7xM,《明日方舟》EP - Missy,"8月2日 Missy 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/880334 

【专辑介绍】
瞬息纷争荣华
炽热明灭于心

【歌曲列表】
Missy",161775300,明日方舟,2023-08-02T03:00:00+00:00,1684625,140731,52742,43571,22137,5448,3058,https://www.bilibili.com/video/BV1ch4y1w7xM,official_public_aggregate,exact_api,2026-09-02T18:57:37.585855+08:00,1129.6792766520948,music_ep,,2023,1491.2418372341363,409469.0,0.24306240261185724,0.0961763003635824,0.005049194924686503,52.82331511839708,46.81238615664845,87.97814207650273,61.56648451730419,纯烬艾雅法拉,campaign_window,0.8213,5.0049,14,14
BV1H14y1B7zQ,《明日方舟》EP - Miss You,"8月1日 Miss You 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/514540

【专辑介绍】
Magma is formed from molten rocks.
Though separated by vast distances, 
they all converge into a singular life force of molten heat.
With the long da",161775300,明日方舟,2023-08-01T02:59:23+00:00,3511840,208542,99537,86890,24816,11585,14139,https://www.bilibili.com/video/BV1H14y1B7zQ,official_public_aggregate,exact_api,2026-09-02T18:57:52.413633+08:00,1130.6797048928356,music_ep,,2023,3105.9547498757374,680291.0,0.19371355187024467,0.08489367397147934,0.007324935076768874,89.43533697632058,73.04189435336977,62.11293260473588,76.32058287795992,纯烬艾雅法拉,campaign_window,0.857,4.0045,14,14
BV17V41157KR,《明日方舟》限定干员「纯烬艾雅法拉」前瞻PV,"但在这无比短暂的时间里，
我很愿意注视着眼前美丽的风景......
还有你，阿黛尔",161775300,明日方舟,2023-07-28T02:52:57+00:00,1602597,153679,53453,23332,21941,6726,13380,https://www.bilibili.com/video/BV17V41157KR,official_public_aggregate,exact_api,2026-09-02T18:54:16.465616+08:00,1134.6841724854282,operator_pv,纯烬艾雅法拉,2023,1412.3727455276378,389851.0,0.24326203031704166,0.07616262853356147,0.012545886458042789,50.09107468123861,44.44444444444444,88.16029143897997,59.81785063752277,纯烬艾雅法拉,direct_operator,1.0,0.0,14,14
BV1iV411L7aV,《明日方舟》2023夏日嘉年华特别通讯视频,"《明日方舟》2023夏日嘉年华特别通讯计划现已结束，感谢大家的支持。
关于《明日方舟》2023夏日嘉年华限时活动详情内容详见官网、游戏内公告及官方自媒体账号。",161775300,明日方舟,2023-07-23T12:40:00+00:00,1367895,106870,28823,13187,8968,7240,25906,https://www.bilibili.com/video/BV1iV411L7aV,official_public_aggregate,exact_api,2026-09-02T18:57:42.230695+08:00,1139.276498874317,other_official,,2023,1200.6699000212623,241607.0,0.17662686097982666,0.046907840148549415,0.024231392029358978,40.07285974499089,36.6120218579235,45.90163934426229,40.783242258652095,纯烬艾雅法拉,campaign_window,0.836,-4.5923,14,14
BV1xM4y1p7YE,《明日方舟》2023「夏日嘉年华」限时活动宣传PV,"--重铸未来 方舟启航--
《明日方舟》2023「夏日嘉年华」限时活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

叮，咚。是谁弄翻了货箱，又是谁打碎了汽水瓶？
慵懒的，贪吃的，调皮的，幸福的......嘘——别惊扰了这段梦中之旅。

————————————
详细活动内容敬请关注《明日方舟》官网及游戏内相关公告。",161775300,明日方舟,2023-07-23T12:15:00+00:00,2358519,113657,41753,17733,17956,8448,16086,https://www.bilibili.com/video/BV1xM4y1p7YE,official_public_aggregate,exact_api,2026-09-02T18:57:54.799963+08:00,1139.293859985428,event_pv,,2023,2070.1586156447524,307212.0,0.13025631762983467,0.0403537134956301,0.010402290589984648,73.224043715847,60.65573770491803,15.482695810564662,52.13114754098361,纯烬艾雅法拉,campaign_window,0.8354,-4.6097,14,14
BV1Fz4y1x7Wa,《明日方舟》SideStory「火山旅梦」活动先导PV,"--重铸未来 方舟启航--
《明日方舟》SideStory「火山旅梦」活动先导PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

________________________
奇妙也是生活的一部分。
小家伙，你现在开心吗？",161775300,明日方舟,2023-07-23T12:10:00+00:00,1263512,105982,33954,18449,13864,4049,6381,https://www.bilibili.com/video/BV1Fz4y1x7Wa,official_public_aggregate,exact_api,2026-09-02T18:57:10.340949+08:00,1139.2973322076505,event_pv,,2023,1109.0274367198376,261644.0,0.20707678280855266,0.06704803753347811,0.008254769246354605,36.0655737704918,32.60473588342441,73.95264116575592,46.393442622950815,纯烬艾雅法拉,campaign_window,0.8352,-4.6132,14,14
BV18X4y1n7xC,主线动画《明日方舟：冬隐归路》先导PV2,"我听人说过……关于雪怪的传说……

主线动画《明日方舟：冬隐归路》 锐意制作中",161775300,明日方舟,2023-07-22T13:20:24+00:00,844472,105368,25079,10686,17816,4877,2965,https://www.bilibili.com/video/BV18X4y1n7xC,official_public_aggregate,exact_api,2026-09-02T18:57:40.658319+08:00,1140.2484433187615,animation_brand,,2023,740.6035105315414,239144.0,0.2831876012466962,0.07610317452798909,0.009286275921522561,18.397085610200364,15.664845173041893,95.26411657559198,40.63752276867031,纯烬艾雅法拉,campaign_window,0.8013,-5.5643,14,14
BV1FV4y1t7Cp,《明日方舟》2023「音律联觉-愚夜密函」官方录播,2023明日方舟音律联觉-愚夜密函官方录播已正式上线，本次录播bilibili大会员抢先观看1个月，后续可免费观看。,161775300,明日方舟,2023-07-22T04:00:02+00:00,11836112,153492,72003,48048,11474,6400,47634,https://www.bilibili.com/video/BV1FV4y1t7Cp,official_public_aggregate,exact_api,2026-09-02T18:57:48.485422+08:00,1140.63758683728,offline_event,,2023,10376.750807255754,461433.0,0.03898518364814392,0.015171620545665671,0.004565181539343325,99.81785063752277,91.62112932604735,0.18214936247723132,67.46812386156647,纯烬艾雅法拉,campaign_window,0.7874,-5.9534,14,14
BV1Tz4y1t7DT,2023明日方舟音律联觉-愚夜密函官方录播即将上线,"2023明日方舟音律联觉-愚夜密函官方录播即将上线！

一、2023明日方舟音律联觉-愚夜密函官方录播7月22日12:00将于bilibili独家上线，本次录播bilibili大会员抢先观看1个月，后续可免费观看。

二、2023明日方舟音律联觉-愚夜密函个性装扮套装将于7月22日19:00在哔哩哔哩正式开售，并同步开启优惠活动。

三、2023明日方舟音律联觉-愚夜密函 蓝光典藏礼盒即将开启预售，更多详情可关注微博@明日方舟朝陇山。",161775300,明日方舟,2023-07-21T04:00:00+00:00,741398,58015,7886,1966,3548,2498,958,https://www.bilibili.com/video/BV1Tz4y1t7DT,official_public_aggregate,exact_api,2026-09-02T18:57:48.485422+08:00,1141.637609985428,offline_event,,2023,649.4162363917419,92589.0,0.12488434012500708,0.020725710077448282,0.004661463883096528,13.661202185792352,12.021857923497267,11.475409836065573,12.513661202185792,纯烬艾雅法拉,campaign_window,0.7517,-6.9534,14,14
BV1RhtV6iEt3,《明日方舟》干员「结城理」技能展示PV,"《明日方舟》干员「结城理」技能展示PV

————————————
【明日方舟 × 女神异闻录３ Reload】SideStory「月行水上」限时活动即将开启

更多活动详情内容详见游戏内公告。",161775300,明日方舟,2026-09-02T03:00:00+00:00,1205190,74075,14699,8531,59724,13492,5822,https://www.bilibili.com/video/BV1RhtV6iEt3,official_public_aggregate,exact_api,2026-09-02T18:57:54.799963+08:00,2.6792766520949076,operator_pv,结城理,2026,449819.1700575864,322856.0,0.26788805084675443,0.07590919274139347,0.016025688895526847,31.876138433515482,99.81785063752277,93.80692167577413,70.83788706739526,结城理,direct_operator,1.0,0.0,14,14
BV1zCtA6mEay,【明日方舟×女神异闻录３ Reload】SideStory「月行水上」活动宣传PV,"【明日方舟 × 女神异闻录３ Reload】SideStory「月行水上」限时活动即将开启

“您只需支付一项代价——为自己的选择负起相应的责任。”

———————————— 
详细活动内容敬请关注《明日方舟》游戏内相关公告。",161775300,明日方舟,2026-08-29T03:00:00+00:00,4493069,286817,106530,55193,149996,35530,31635,https://www.bilibili.com/video/BV1zCtA6mEay,official_public_aggregate,exact_api,2026-09-02T18:57:54.799963+08:00,6.679276652094908,event_pv,,2026,672687.9621898549,1129363.5,0.25135681201423793,0.0816617772840791,0.014948579690185038,94.1712204007286,100.0,90.89253187613843,94.93624772313298,结城理,campaign_window,0.8571,-4.0,14,14
