bvid,title,owner_mid,published_at,view,like,coin,favorite,share,reply,danmaku,content_type,source_url,collected_at,source_type,is_simulated
BV1Lv411w7Q6,《明日方舟》中文语音试听,161775300,2021-09-15T04:00:13+00:00,1463739,116920,18533,12424,28565,14475,7106,other_official,https://www.bilibili.com/video/BV1Lv411w7Q6,2026-09-11T22:18:07+00:00,official_public_aggregate,False
BV1Yf4y1c7o5,《明日方舟》全新故事「红松林」活动宣传PV,161775300,2021-10-11T03:00:02+00:00,1632303,103658,26604,13066,14241,15329,6084,event_pv,https://www.bilibili.com/video/BV1Yf4y1c7o5,2026-09-11T22:18:07+00:00,official_public_aggregate,False
BV1eL4y1874M,《可露希尔的秘密档案》12话：奇怪人士聚集的会客室,161775300,2021-09-26T05:00:07+00:00,681655,73170,12902,8281,1804,3269,2052,other_official,https://www.bilibili.com/video/BV1eL4y1874M,2026-09-11T22:18:08+00:00,official_public_aggregate,False
BV1pK411s7s4,《明日方舟》EP - Reversed time,161775300,2020-06-01T02:30:53+00:00,1984256,154240,70045,59593,13505,8498,8531,music_ep,https://www.bilibili.com/video/BV1pK411s7s4,2026-09-11T22:18:18+00:00,official_public_aggregate,False
BV1FZ7V6XEpT,《明日方舟》× 《小马宝莉》「魔法与友谊」合作宣传PV,161775300,2026-06-28T03:00:00+00:00,2432014,171779,25755,21176,118044,17742,11158,other_pv,https://www.bilibili.com/video/BV1FZ7V6XEpT,2026-09-11T22:18:08+00:00,official_public_aggregate,False
BV1ED4y1x7Vc,《明日方舟》危机合约新赛季「赝波行动」宣传PV,161775300,2022-11-10T03:00:00+00:00,2061083,137868,28971,15267,25443,7344,828,gameplay_system,https://www.bilibili.com/video/BV1ED4y1x7Vc,2026-09-11T22:18:11+00:00,official_public_aggregate,False
BV1L5411c7L3,《明日方舟》SideStory「遗尘漫步」活动宣传PV,161775300,2021-04-10T03:00:06+00:00,2911608,163380,72002,28599,29283,18203,19350,event_pv,https://www.bilibili.com/video/BV1L5411c7L3,2026-09-11T22:18:11+00:00,official_public_aggregate,False
BV1oV411j7cx,《明日方舟》全新故事「灯火序曲」活动宣传PV,161775300,2021-05-26T04:00:11+00:00,2282353,133214,40102,16839,18758,17559,11833,event_pv,https://www.bilibili.com/video/BV1oV411j7cx,2026-09-11T22:18:17+00:00,official_public_aggregate,False
BV1HD4y1d79R,《明日方舟》SideStory「玛莉娅·临光」活动宣传PV,161775300,2020-10-09T06:55:58+00:00,2422099,113381,42840,20956,14737,10037,19714,event_pv,https://www.bilibili.com/video/BV1HD4y1d79R,2026-09-11T22:18:11+00:00,official_public_aggregate,False
BV15B4y1c7Gg,《明日方舟》EP - Feels by Low Roar,161775300,2021-04-26T03:00:15+00:00,1496837,118686,58374,43333,10848,5675,2300,music_ep,https://www.bilibili.com/video/BV15B4y1c7Gg,2026-09-11T22:18:11+00:00,official_public_aggregate,False
BV1Kp4y1a749,《明日方舟》x《彩虹六号：围攻》联动结束纪念,161775300,2021-03-23T02:00:06+00:00,2532402,169675,45542,34486,15342,9149,3629,other_official,https://www.bilibili.com/video/BV1Kp4y1a749,2026-09-11T22:18:25+00:00,official_public_aggregate,False
BV1nC4y1W7ih,《明日方舟》一周年限时纪念活动宣传PV,161775300,2020-04-25T13:20:26+00:00,3659667,154256,92328,46596,23054,18453,66989,event_pv,https://www.bilibili.com/video/BV1nC4y1W7ih,2026-09-11T22:18:17+00:00,official_public_aggregate,False
BV12z4y1r7jy,《明日方舟》全新故事「此地之外」活动宣传PV,161775300,2020-12-31T03:00:09+00:00,1455899,90625,28562,13003,10052,9064,12598,event_pv,https://www.bilibili.com/video/BV12z4y1r7jy,2026-09-11T22:18:17+00:00,official_public_aggregate,False
BV1Sg4y1z7XF,《明日方舟》EP - Requiem,161775300,2020-05-02T02:30:30+00:00,3743446,203402,118923,104325,31135,13786,14099,music_ep,https://www.bilibili.com/video/BV1Sg4y1z7XF,2026-09-11T22:18:39+00:00,official_public_aggregate,False
BV1W5411V7NX,《明日方舟》危机合约新赛季「燃灰行动」宣传PV,161775300,2020-11-10T07:00:02+00:00,1854698,89838,23662,13880,13859,10138,2856,gameplay_system,https://www.bilibili.com/video/BV1W5411V7NX,2026-09-11T22:18:15+00:00,official_public_aggregate,False
BV1Bh411D7cB,2021《明日方舟》音律联觉专场演出宣传PV,161775300,2021-04-06T11:00:03+00:00,1862757,143059,50471,26599,27410,13737,6368,offline_event,https://www.bilibili.com/video/BV1Bh411D7cB,2026-09-11T22:18:14+00:00,official_public_aggregate,False
BV1A64y1d7Ws,2021《明日方舟》音律联觉Ambience Synesthesia专场演出官方录播上半场,161775300,2021-06-12T02:30:01+00:00,10534396,231577,170656,70485,26144,9039,63471,offline_event,https://www.bilibili.com/video/BV1A64y1d7Ws,2026-09-11T22:18:14+00:00,official_public_aggregate,False
BV1Ka411c7kp,《明日方舟》SideStory「孤岛风云」活动宣传PV,161775300,2020-12-10T02:30:04+00:00,1971057,105736,35612,17209,13189,9705,13663,event_pv,https://www.bilibili.com/video/BV1Ka411c7kp,2026-09-11T22:18:15+00:00,official_public_aggregate,False
BV1Av411r7ny,《明日方舟》EP - Lithos,161775300,2020-11-03T02:30:01+00:00,1091073,83430,26739,24518,2717,3107,5874,music_ep,https://www.bilibili.com/video/BV1Av411r7ny,2026-09-11T22:18:17+00:00,official_public_aggregate,False
BV1S39rBeEke,《明日方舟》七周年特别直播节目（附字幕）,161775300,2026-04-28T08:00:00+00:00,611561,36798,7849,6451,1552,5523,3738,other_official,https://www.bilibili.com/video/BV1S39rBeEke,2026-09-11T22:18:15+00:00,official_public_aggregate,False
BV13Q4y1H7N2,《明日方舟》2023「感谢庆典」前瞻特别节目（附字幕）,161775300,2023-10-28T10:55:00+00:00,561583,48786,8690,5325,1393,1883,4348,other_official,https://www.bilibili.com/video/BV13Q4y1H7N2,2026-09-11T22:18:15+00:00,official_public_aggregate,False
BV13441187xw,《明日方舟》4.27游戏交流展示直播录像（附字幕）,161775300,2019-04-29T13:11:24+00:00,556772,20605,4691,4963,2369,3055,5113,other_official,https://www.bilibili.com/video/BV13441187xw,2026-09-11T22:18:15+00:00,official_public_aggregate,False
BV1rJ411x78V,《明日方舟》新章节「局部坏死」限时纪念活动宣传PV,161775300,2019-12-20T10:48:39+00:00,1780109,69503,30071,16525,10949,11472,17868,event_pv,https://www.bilibili.com/video/BV1rJ411x78V,2026-09-11T22:18:17+00:00,official_public_aggregate,False
BV1d7411A7XP,《明日方舟》微型故事「午间逸话」活动宣传PV,161775300,2020-02-20T05:21:01+00:00,1340518,65529,16794,10246,17488,18749,19857,event_pv,https://www.bilibili.com/video/BV1d7411A7XP,2026-09-11T22:18:17+00:00,official_public_aggregate,False
BV1gA411F7s4,《明日方舟》主题曲【风暴瞭望】开放 限时纪念活动宣传pv,161775300,2021-09-10T03:00:02+00:00,2730492,149014,48483,20384,28988,28274,16858,event_pv,https://www.bilibili.com/video/BV1gA411F7s4,2026-09-11T22:18:17+00:00,official_public_aggregate,False
BV1sg4y1i7LX,《明日方舟》危机合约新赛季「黄铁行动」宣传PV,161775300,2020-05-28T03:00:56+00:00,2500392,112664,33447,22055,17034,13395,6045,gameplay_system,https://www.bilibili.com/video/BV1sg4y1i7LX,2026-09-11T22:18:20+00:00,official_public_aggregate,False
BV1iK4y1e7uL,《明日方舟》EP - ALIVE,161775300,2020-08-28T02:49:46+00:00,3405164,183458,89165,79533,21656,10401,5014,music_ep,https://www.bilibili.com/video/BV1iK4y1e7uL,2026-09-11T22:18:27+00:00,official_public_aggregate,False
BV1nJ411772M,《明日方舟》微型故事「洪炉示岁」活动宣传PV,161775300,2020-01-04T09:16:41+00:00,2653971,94767,47250,26385,23013,13537,19413,event_pv,https://www.bilibili.com/video/BV1nJ411772M,2026-09-11T22:18:17+00:00,official_public_aggregate,False
BV1ta4y1x7gA,《明日方舟》SideStory「生于黑夜」活动宣传PV,161775300,2020-04-14T07:00:56+00:00,2765346,126978,44353,25900,23711,21193,20668,event_pv,https://www.bilibili.com/video/BV1ta4y1x7gA,2026-09-11T22:18:17+00:00,official_public_aggregate,False
BV19y4y127Kv,《明日方舟》EP - Till the Bell Tolls,161775300,2021-01-05T02:30:18+00:00,1101337,84099,33695,25961,4810,6771,7219,music_ep,https://www.bilibili.com/video/BV19y4y127Kv,2026-09-11T22:18:18+00:00,official_public_aggregate,False
BV1S7411d7gj,《明日方舟》EP - 故乡的风,161775300,2020-03-18T02:30:50+00:00,2054695,110446,36334,45609,10373,8609,10612,music_ep,https://www.bilibili.com/video/BV1S7411d7gj,2026-09-11T22:18:18+00:00,official_public_aggregate,False
BV1Lv411k7Nt,《明日方舟》EP - Stay Gold,161775300,2020-10-21T02:00:32+00:00,1867580,108279,43826,41734,6783,4185,3456,music_ep,https://www.bilibili.com/video/BV1Lv411k7Nt,2026-09-11T22:18:27+00:00,official_public_aggregate,False
BV1ab4y1C7gk,《明日方舟》EP - Keep the torch,161775300,2021-07-02T02:30:09+00:00,2652687,145460,57247,49325,12004,20281,6578,music_ep,https://www.bilibili.com/video/BV1ab4y1C7gk,2026-09-11T22:18:27+00:00,official_public_aggregate,False
BV1vK4y1V7gs,《明日方舟》EP - Rock the Night Away,161775300,2020-12-24T03:52:18+00:00,2044388,157172,75438,56681,17632,12276,3534,music_ep,https://www.bilibili.com/video/BV1vK4y1V7gs,2026-09-11T22:18:18+00:00,official_public_aggregate,False
BV12a411k7os,《明日方舟》EP - Spark for Dream,161775300,2022-02-15T03:00:12+00:00,2979284,188849,79624,68937,17930,13902,11736,music_ep,https://www.bilibili.com/video/BV12a411k7os,2026-09-11T22:18:37+00:00,official_public_aggregate,False
BV1w4411b7c3,《明日方舟》游戏概念宣传PV-2,161775300,2019-04-27T13:15:29+00:00,4574764,142877,81431,79518,33626,8714,28919,other_pv,https://www.bilibili.com/video/BV1w4411b7c3,2026-09-11T22:18:48+00:00,official_public_aggregate,False
BV1ut4y1Y7Yn,《明日方舟》EP - Crystallize,161775300,2020-12-02T10:30:05+00:00,4322920,211211,120906,98156,32567,9534,7712,music_ep,https://www.bilibili.com/video/BV1ut4y1Y7Yn,2026-09-11T22:18:47+00:00,official_public_aggregate,False
BV15E411u78B,《明日方舟》危机合约#0赛季先行PV - Operation Barrenland (W&W Soundtrack Mix),161775300,2020-03-09T01:00:26+00:00,2710399,116560,34697,25560,27261,13929,6828,gameplay_system,https://www.bilibili.com/video/BV15E411u78B,2026-09-11T22:18:20+00:00,official_public_aggregate,False
BV11t4y1z7rG,《明日方舟》危机合约新赛季「铅封行动」宣传PV,161775300,2021-01-14T03:00:03+00:00,2722439,110642,33037,21255,15542,8883,3155,gameplay_system,https://www.bilibili.com/video/BV11t4y1z7rG,2026-09-11T22:18:20+00:00,official_public_aggregate,False
BV12a4y1S7MR,《明日方舟》危机合约新赛季「浊燃作战」宣传PV,161775300,2023-11-16T03:00:04+00:00,2208840,140328,40380,22293,42967,13760,4553,gameplay_system,https://www.bilibili.com/video/BV12a4y1S7MR,2026-09-11T22:18:20+00:00,official_public_aggregate,False
BV1264y117Py,《明日方舟》危机合约新赛季「光谱行动」宣传PV,161775300,2021-05-10T03:00:09+00:00,2845282,140534,39805,19855,19090,18357,8435,gameplay_system,https://www.bilibili.com/video/BV1264y117Py,2026-09-11T22:18:20+00:00,official_public_aggregate,False
BV13J411D7H7,《明日方舟》「喧闹法则」「危机合约」活动宣传PV,161775300,2019-11-14T06:51:17+00:00,2403069,78014,29225,20457,14369,7987,23787,event_pv,https://www.bilibili.com/video/BV13J411D7H7,2026-09-11T22:18:20+00:00,official_public_aggregate,False
BV1Zp4y187JQ,《明日方舟》EP - Gearing Up,161775300,2021-04-15T02:30:18+00:00,1058323,84788,25844,21288,4575,8341,3442,music_ep,https://www.bilibili.com/video/BV1Zp4y187JQ,2026-09-11T22:18:21+00:00,official_public_aggregate,False
BV19WUnBTEBo,《明日方舟》EP - Secret Escape,161775300,2025-11-22T03:00:46+00:00,938296,84650,19729,22639,8877,4405,2893,music_ep,https://www.bilibili.com/video/BV19WUnBTEBo,2026-09-11T22:18:41+00:00,official_public_aggregate,False
BV1JJrwBkE43,《明日方舟》EP - Wanna Know Me? (Too Bad),161775300,2026-01-09T03:04:49+00:00,1270232,86807,24375,30775,11154,5715,1716,music_ep,https://www.bilibili.com/video/BV1JJrwBkE43,2026-09-11T22:18:43+00:00,official_public_aggregate,False
BV1Rh411u7mf,《明日方舟》EP - Squad Unknown,161775300,2023-04-06T03:53:52+00:00,1207377,89982,27704,25328,4700,3729,2939,music_ep,https://www.bilibili.com/video/BV1Rh411u7mf,2026-09-11T22:18:36+00:00,official_public_aggregate,False
BV1Nu4y1i7K8,《明日方舟》EP - Beautiful & Lovely,161775300,2023-08-22T03:00:00+00:00,1362191,120969,34246,32287,13152,6097,3010,music_ep,https://www.bilibili.com/video/BV1Nu4y1i7K8,2026-09-11T22:18:27+00:00,official_public_aggregate,False
BV1WL411P71u,《明日方舟》EP - Eternal Flame,161775300,2022-03-15T03:00:17+00:00,1980406,126406,52207,43770,10857,11844,8367,music_ep,https://www.bilibili.com/video/BV1WL411P71u,2026-09-11T22:18:27+00:00,official_public_aggregate,False
BV1eo4y1d7Zc,《明日方舟》EP - 更阑影,161775300,2021-02-07T02:30:16+00:00,1572679,128571,48864,42586,9095,6382,5034,music_ep,https://www.bilibili.com/video/BV1eo4y1d7Zc,2026-09-11T22:18:33+00:00,official_public_aggregate,False
BV1XK4y1p7GF,《明日方舟》EP - 冬涤,161775300,2021-01-08T02:30:04+00:00,1802258,129785,63327,49738,11518,5269,3036,music_ep,https://www.bilibili.com/video/BV1XK4y1p7GF,2026-09-11T22:18:45+00:00,official_public_aggregate,False
BV1XFiQYhEEr,《明日方舟》EP - Sailing For,161775300,2024-12-05T03:00:00+00:00,891423,63372,23367,20671,7043,5612,4384,music_ep,https://www.bilibili.com/video/BV1XFiQYhEEr,2026-09-11T22:18:37+00:00,official_public_aggregate,False
BV1FA4y1R7DE,《明日方舟》主题曲【破碎日冕】概念pv,161775300,2022-04-14T08:30:00+00:00,2074362,128869,48405,32224,14558,11570,1553,other_pv,https://www.bilibili.com/video/BV1FA4y1R7DE,2026-09-11T22:18:39+00:00,official_public_aggregate,False
BV1NJ411h7MZ,《明日方舟》EP – Boiling Blood,161775300,2019-12-31T02:09:13+00:00,3395210,147079,79002,80651,14331,6158,4895,other_official,https://www.bilibili.com/video/BV1NJ411h7MZ,2026-09-11T22:18:45+00:00,official_public_aggregate,False
